Date,id,Gazole,SP95,SP98,E10,E85,GPLc,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type,Enseigne
2024-07-30,2800004,1.709,1.859,1.929,0.0,0.0,0.0,2800004,Carrefour Contact,4966023.0,337185.0,2800,1 Chemin de Danizy,LA FèRE,grande_marque,Carrefour
2024-04-19,21000001,1.765,1.972,1.998,1.925,0.0,0.0,21000001,Carrefour,4735800.0,504800.0,21000,Route de Langres,DIJON,grande_marque,Carrefour
2024-01-16,61200001,1.686,1.759,1.812,0.0,0.0,0.0,61200001,Carrefour Market,4874900.0,-2700.0,61200,1 rue de Champagne,ARGENTAN,grande_marque,Carrefour
2024-01-04,1000002,1.699,1.792,1.831,0.0,0.0,0.0,1000002,Carrefour Market,4621842.0,522767.0,1000,16 Avenue de Marboz,BOURG-EN-BRESSE,grande_marque,Carrefour
2024-04-13,86800004,1.794,1.938,1.979,0.0,0.0,0.0,86800004,Carrefour Contact,4655889.0,49816.0,86800,60 Route de Poitiers,Saint-Julien-l'Ars,grande_marque,Carrefour
2024-07-15,13340001,1.732,1.857,1.904,0.0,0.849,0.0,13340001,Carrefour Market,4349200.0,522900.0,13340,LE PLAN,ROGNAC,grande_marque,Carrefour
2024-04-29,50550002,1.741,0.0,1.977,1.894,0.0,0.0,50550002,Carrefour Market,4958900.0,-128000.0,50550,1 rue marcel pignot,Saint-Vaast-la-Hougue,grande_marque,Carrefour
2024-03-27,77508001,1.803,0.0,1.985,1.897,0.0,0.0,77508001,Carrefour,4887800.0,260900.0,77500,Avenue du Gendarme Castermant,CHELLES,grande_marque,Carrefour
2024-03-19,30330001,1.785,0.0,1.941,1.849,0.849,0.0,30330001,Carrefour Market,4415673.0,462264.0,30200,AVENUE DE LA MAYRE,BAGNOLS-SUR-CèZE,grande_marque,Carrefour
2024-04-30,3500002,1.759,1.979,1.99,0.0,0.0,0.0,3500002,Carrefour Market,4631156.0,328058.0,3500,Route de Montmarault,SAINT-POURçAIN-SUR-SIOULE,grande_marque,Carrefour
2024-05-30,78970001,1.719,0.0,1.949,1.839,0.0,0.0,78970001,Carrefour Market,4896039.0,180785.0,78970,6 AVENUE DE LA GARE,MéZIèRES-SUR-SEINE,grande_marque,Carrefour
2024-04-18,73200001,1.799,1.965,1.999,0.0,0.0,0.0,73200001,Carrefour Market,4566783.0,637303.0,73200,89 Avenue Général de Gaulle,ALBERTVILLE,grande_marque,Carrefour
2024-02-10,27500001,1.83,0.0,1.915,1.841,0.0,0.0,27500001,Carrefour Market,4934984.83373,53089.6138584,27500,Avenue de l'Europe,PONT-AUDEMER,grande_marque,Carrefour
2024-07-30,42153001,1.693,1.841,1.887,0.0,0.0,0.0,42153001,Carrefour Market,4604100.0,403800.0,42153,53 Rue Jules Faron,RIORGES,grande_marque,Carrefour
2024-03-15,34140001,1.745,1.855,1.929,0.0,0.999,0.0,34140001,Carrefour Market,4343000.0,360900.0,34140,Avenue de Montpellier,MèZE,grande_marque,Carrefour
2024-05-14,61100007,1.729,1.949,1.989,0.0,0.0,0.0,61100007,Carrefour Market,4876653.00919,-72290.5356341,61800,ROUTE DE PARIS,TINCHEBRAY,grande_marque,Carrefour
2024-06-22,40190003,1.719,1.899,1.919,0.0,0.0,0.0,40190003,Carrefour Market,4388500.0,-30700.0,40190,AVENUE JEAN JAURES,VILLENEUVE-DE-MARSAN,grande_marque,Carrefour
2024-06-04,62330001,1.647,1.82,1.881,0.0,0.0,0.0,62330001,Carrefour Market,5060900.0,247200.0,62330,Rue de l'Eglise Berguette,ISBERGUES,grande_marque,Carrefour
2024-07-05,62120001,1.724,1.861,1.923,1.783,0.871,0.0,62120001,Carrefour,5063519.77,241067.56,62120,Centre commercial du val de Lys,Aire-sur-la-Lys,grande_marque,Carrefour
2024-06-18,77346001,1.729,1.827,1.915,1.815,0.883,0.0,77346001,Carrefour,4877600.0,260500.0,77340,RN 4 77346 Pontault-Combault,PONTAULT-COMBAULT,grande_marque,Carrefour
2024-02-09,84330005,1.799,0.0,1.899,1.839,0.0,0.0,84330005,Carrefour Contact,4410000.0,510200.0,84330,169 ROUTE DE CARPENTRAS,CAROMB,grande_marque,Carrefour
2024-06-01,27200001,1.674,1.839,1.901,1.791,0.0,0.0,27200001,Carrefour,4909400.0,147200.0,27200,Boulevard Édouard Isambard,VERNON,grande_marque,Carrefour
2024-07-10,2250001,1.719,1.859,0.0,0.0,0.899,0.0,2250001,Carrefour Market,4974300.0,377300.0,2250,Rue Saint Nicolas,MARLE,grande_marque,Carrefour
2024-05-27,76750001,1.699,0.0,1.929,1.822,0.0,0.0,76750001,Carrefour Market,4959800.0,134200.0,76750,Route de la Gare,BUCHY,grande_marque,Carrefour
2024-06-14,33500001,1.666,1.821,1.853,1.773,0.829,0.0,33500001,Carrefour,4490100.0,-21800.0,33500,ROUTE DE CASTILLON,LIBOURNE,grande_marque,Carrefour
2024-07-18,18100016,1.705,0.0,1.899,1.789,0.0,0.0,18100016,Carrefour Market,4722200.0,206900.0,18100,7 rue Etienne Dolet,Vierzon,grande_marque,Carrefour
2024-01-29,8150002,1.745,0.0,1.877,1.79,0.0,0.0,8150002,Carrefour Contact,4984000.0,460500.0,8150,Avenue Martyrs de la Résistance,Renwez,grande_marque,Carrefour
2024-04-29,67680001,1.718,1.899,1.959,0.0,0.0,0.0,67680001,Carrefour Contact,4836236.5997199,746764.8575567,67680,Lieudit Stotzenweg,EPFIG,grande_marque,Carrefour
2024-07-10,7300001,1.703,1.88,1.87,1.784,0.798,0.0,7300001,Carrefour Market,4505500.0,483900.0,7300,RUE HELENE DE TOURNON,TOURNON-SUR-RHôNE,grande_marque,Carrefour
2024-03-23,18100015,1.779,1.89,1.91,0.0,0.0,0.0,18100015,Carrefour Market,4722147.3011548,206528.97018218,18100,11 rue du 11 novembre,VIERZON,grande_marque,Carrefour
2024-02-14,64130002,1.81,1.824,1.865,0.0,0.0,0.0,64130002,Carrefour Market,4322600.0,-88500.0,64130,"36, Boulevard des Pyrénées",Mauléon-Licharre,grande_marque,Carrefour
2024-03-20,24220002,1.771,1.848,1.898,0.0,0.0,0.0,24220002,Carrefour Market,4486213.37672,103980.008932,24220,VOIE DE LA VALLEE,SAINT-CYPRIEN,grande_marque,Carrefour
2024-08-12,77700004,1.703,1.799,1.882,0.0,0.0,0.0,77700004,Carrefour Market,4885000.0,281900.0,77700,17 Place de l'Europe,Bailly-Romainvilliers,grande_marque,Carrefour
2024-07-02,76640004,1.699,1.849,1.879,0.0,0.0,0.0,76640004,Carrefour Contact,4965100.0,59100.0,76640,Place Gaston Sanson,FAUVILLE-EN-CAUX,grande_marque,Carrefour
2024-05-26,79000001,1.639,1.824,0.0,1.784,0.859,0.0,79000001,Carrefour Market,4631800.0,-46600.0,79000,80 Avenue Saint-Jean d'Angély,NIORT,grande_marque,Carrefour
2024-02-17,56006001,1.799,1.899,1.948,1.835,0.839,0.929,56006001,Carrefour,4766000.0,-279200.0,56000,101 AVENUE DE LA MARNE,VANNES,grande_marque,Carrefour
2024-03-22,25530001,1.769,1.839,1.879,0.0,0.0,0.0,25530001,Carrefour Express,4718000.0,639000.0,25530,Rue des Fourches,VERCEL-VILLEDIEU-LE-CAMP,grande_marque,Carrefour
2024-08-04,50570002,1.659,1.829,1.849,0.0,0.0,0.0,50570002,Carrefour Market,4909916.0,-124241.0,50570,RUE DE LA CHAPONIERE,MARIGNY,grande_marque,Carrefour
2024-06-02,76110001,1.649,1.825,1.885,0.0,0.875,0.0,76110001,Carrefour Market,4964469.0,37595.0,76110,Route de Valmont,Goderville,grande_marque,Carrefour
2024-06-26,49230002,1.709,1.859,1.999,0.0,0.0,0.0,49230002,Carrefour Contact,4715524.42,-120976.38,49230,place saint maurice,Montfaucon,grande_marque,Carrefour
2024-03-10,22170005,1.785,1.829,1.859,0.0,0.0,0.0,22170005,Carrefour Market,4853740.59,-299492.14,22170,34 rue de saint brieuc,Plouagat,grande_marque,Carrefour
2024-08-02,62170002,1.675,1.819,1.887,0.0,0.0,0.0,62170002,Carrefour Market,5044800.0,174900.0,62170,Rue de Paris,CAMPIGNEULLES-LES-PETITES,grande_marque,Carrefour
2024-04-24,76330002,1.709,1.914,1.954,0.0,0.0,0.0,76330002,Carrefour Market,4948189.0,58305.0,76330,Rue Jérôme Cardan,Notre-Dame-de-Gravenchon,grande_marque,Carrefour
2024-07-19,60750003,1.699,0.0,1.899,1.799,0.0,0.0,60750003,Carrefour Contact,4944223.32,288295.44,60750,100 rue de royaumont,Choisy-au-Bac,grande_marque,Carrefour
2024-06-18,91360003,1.737,1.862,1.931,1.825,0.892,0.0,91360003,Carrefour Market,4866764.153721,233436.5708351,91360,ROUTE de Corbeil,ÉPINAY-SUR-ORGE,grande_marque,Carrefour
2024-07-30,13920004,1.709,0.0,0.0,1.809,0.0,0.0,13920004,Carrefour Market,4343947.25,503538.07,13920,RUE DES ROSEAUX,Saint-Mitre-les-Remparts,grande_marque,Carrefour
2024-04-25,46140003,1.768,0.0,2.029,1.934,0.0,0.0,46140003,Carrefour Contact,4447800.0,130500.0,46140,Caunezil,Parnac,grande_marque,Carrefour
2024-06-15,14230003,1.799,1.949,1.999,0.0,0.0,0.0,14230003,Carrefour Market,4931862.92,-110089.57,14230,Place de l'hôtel de ville,Isigny-sur-Mer,grande_marque,Carrefour
2024-07-21,2200012,1.699,1.849,1.88,0.0,0.0,0.0,2200012,Carrefour Contact,4936299.0,340346.0,2200,Rue d'Acy,Venizel,grande_marque,Carrefour
2024-02-07,13600005,1.799,1.871,1.919,1.806,0.0,0.0,13600005,Carrefour,4318800.0,560200.0,13600,chemin du puits de brunet,LA CIOTAT,grande_marque,Carrefour
2024-05-01,53810001,1.759,1.959,1.999,1.919,0.0,0.0,53810001,Carrefour Market,4810000.0,-78200.0,53810,Impasse des Sablons,Changé,grande_marque,Carrefour
2024-06-09,56000003,1.629,1.835,1.839,0.0,0.0,0.0,56000003,Carrefour Market,4764400.0,-274300.0,56000,rue Jean Perrin,VANNES,grande_marque,Carrefour
2024-07-08,13160004,1.699,0.0,0.0,1.8,0.9,0.0,13160004,Carrefour Market,4387900.0,485000.0,13160,AVENUE DELATTRE DE TASSIGNY,Châteaurenard,grande_marque,Carrefour
2024-03-31,35510001,1.743,1.906,1.926,1.83,0.879,0.0,35510001,Carrefour,4811200.0,-159000.0,35510,Rue de la Rigourdière,CESSON-SéVIGNé,grande_marque,Carrefour
2024-02-06,4000001,1.813,0.0,1.923,1.853,0.986,0.997,4000001,Carrefour,4407600.0,618800.0,4000,ROUTE DE MARSEILLE,DIGNE-LES-BAINS,grande_marque,Carrefour
2024-07-27,14500003,1.655,1.829,1.849,0.0,0.0,0.0,14500003,Carrefour Market,4884700.0,-88700.0,14500,PARC COMMERCIAL DE LA DOUITEE,VIRE,grande_marque,Carrefour
2024-05-05,65100001,1.779,1.98,0.0,1.92,0.913,0.0,65100001,Carrefour Market,4308800.0,-4400.0,65100,Rue Lucien Pourxet,LOURDES,grande_marque,Carrefour
2024-01-11,58310001,1.735,1.824,0.0,0.0,0.999,0.0,58310001,Carrefour Contact,4752885.0,307024.0,58310,Route de Cosne,Saint-Amand-en-Puisaye,grande_marque,Carrefour
2024-06-26,78960001,1.757,1.853,1.909,1.817,0.0,0.0,78960001,Carrefour Market,4875600.0,205500.0,78960,RUE AUX FLEURS,Voisins-le-Bretonneux,grande_marque,Carrefour
2024-06-08,10700002,1.639,0.0,1.839,1.759,0.929,0.0,10700002,Carrefour Market,4853400.0,415600.0,10700,"42, Route de Brienne (5 minutes A26 Sortie 21)",ARCIS-SUR-AUBE,grande_marque,Carrefour
2024-02-02,95270001,1.841,1.866,1.907,0.0,0.0,0.0,95270001,Carrefour Market,4911865.8474551,242689.62159043,95270,LE CLOS PONTCEL D 316,LUZARCHES,grande_marque,Carrefour
2024-05-30,74000002,1.711,1.902,1.932,1.812,0.904,0.0,74000002,Carrefour,4591900.0,612400.0,74000,134 avenue de geneve,ANNECY,grande_marque,Carrefour
2024-04-21,72100001,1.779,0.0,1.989,1.899,0.0,0.0,72100001,Carrefour Market,4798516.1574039,18594.572421907,72100,168 Rue d'Arnage,LE MANS,grande_marque,Carrefour
2024-05-14,34430002,1.701,1.902,0.0,1.828,0.0,0.0,34430002,Carrefour,4356800.0,385000.0,34430,Route de Sète,SAINT-JEAN-DE-VéDAS,grande_marque,Carrefour
2024-02-14,45240001,1.753,1.807,1.855,0.0,0.0,0.0,45240001,Carrefour Market,4772163.454,194436.048044,45240,RUE DES PRES FLEURIS,LA FERTé-SAINT-AUBIN,grande_marque,Carrefour
2024-06-18,46220002,1.665,0.0,1.899,1.799,0.889,0.0,46220002,Carrefour Market,4450500.0,117500.0,46220,ROUTE DE FUMEL,PRAYSSAC,grande_marque,Carrefour
2024-07-05,94012001,1.753,1.875,1.92,1.799,0.0,0.0,94012001,Carrefour,4878186.7204601,245789.45751426,94000,119 Avenue du Général de Gaulle,Créteil,grande_marque,Carrefour
2024-07-02,80160003,1.699,1.839,1.92,0.0,0.0,0.0,80160003,Carrefour Contact,4973859.0,215396.0,80160, Rue Henri Dunant,Conty,grande_marque,Carrefour
2024-01-05,62260002,1.739,1.805,1.86,0.0,0.0,0.0,62260002,Carrefour Market,5051600.0,247600.0,62260,RUE D ALLOUAGNE,AUCHEL,grande_marque,Carrefour
2024-03-07,8360003,1.809,1.855,1.929,0.0,0.0,0.0,8360003,Carrefour Contact,4953000.0,424900.0,8360,37 Rue de la Sommevue,Château-Porcien,grande_marque,Carrefour
2024-02-05,83790001,1.794,1.836,0.0,1.808,0.0,0.0,83790001,Carrefour Market,4330200.0,623600.0,83790,Lieu dit le Fege- RN97,Pignans,grande_marque,Carrefour
2024-01-26,82140003,1.739,0.0,1.858,1.769,0.0,0.0,82140003,Carrefour Contact,4415000.0,174900.0,82140,115 CHEMIN DE FONTALES,Saint-Antonin-Noble-Val,grande_marque,Carrefour
2024-04-09,33670001,1.769,0.0,1.949,1.869,0.979,0.0,33670001,Carrefour Market,4477208.8427,-33507.7945189,33670,Route de Sauveterre,Créon,grande_marque,Carrefour
2024-02-15,65000009,1.839,1.899,2.019,0.0,0.0,0.0,65000009,Carrefour Market,4323426.0,5428.0,65000, Boulevard Lacaussade,TARBES,grande_marque,Carrefour
2024-01-07,83140001,1.679,1.78,1.798,1.725,0.919,0.0,83140001,Carrefour Market,4310300.0,582100.0,83140,Avenue de la Mer,SIX-FOURS-LES-PLAGES,grande_marque,Carrefour
2024-07-02,65110003,1.949,2.049,2.099,0.0,0.0,0.0,65110003,Carrefour Contact,4289995.0,-10814.0,65110,route pierrefitte,Cauterets,grande_marque,Carrefour
2024-04-24,19190001,1.749,1.949,2.015,0.0,0.0,0.0,19190001,Carrefour Contact,4512554.2414,172250.665476,19190,RD 921,BEYNAT,grande_marque,Carrefour
2024-07-23,16250001,1.759,0.0,1.959,1.869,0.0,0.0,16250001,Carrefour Contact,4547271.338,4810.332,16250,AUX NAULETS PEREUIL,Blanzac-Porcheresse,grande_marque,Carrefour
2024-06-02,80570001,1.699,1.889,1.929,0.0,0.0,0.0,80570001,Carrefour Contact,5004475.0,152562.0,80570,Rue Joliot Curie,Dargnies,grande_marque,Carrefour
2024-06-01,45300007,1.679,0.0,1.909,1.789,0.0,0.0,45300007,Carrefour Market,4816172.0599323,225764.24704192,45300,RUE DES PORTES DU GATINAIS,Dadonville,grande_marque,Carrefour
2024-05-05,65000009,1.849,1.979,0.0,0.0,0.0,0.0,65000009,Carrefour Market,4323426.0,5428.0,65000, Boulevard Lacaussade,TARBES,grande_marque,Carrefour
2024-03-27,74270001,1.779,1.889,1.939,0.0,0.0,0.0,74270001,Carrefour Contact,4601800.0,592400.0,74270,ROUTE DU TRAM,FRANGY,grande_marque,Carrefour
2024-05-09,3800007,1.719,1.936,1.994,0.0,0.0,0.0,3800007,Carrefour Market,4608417.9728058,320071.52920654,3800,1 AVENUE DES PORTES OCCITANES,GANNAT,grande_marque,Carrefour
2024-05-15,83910001,1.745,0.0,1.999,1.929,0.0,0.0,83910001,Carrefour Contact,4349700.0,573200.0,83910,561 route de Trets,Pourrières,grande_marque,Carrefour
2024-08-10,39570001,1.669,1.829,0.0,1.819,0.0,0.0,39570001,Carrefour Market,4667300.0,558000.0,39570,Route de Champagnole,PERRIGNY,grande_marque,Carrefour
2024-04-27,76110001,1.719,1.915,1.969,0.0,0.933,0.0,76110001,Carrefour Market,4964469.0,37595.0,76110,Route de Valmont,Goderville,grande_marque,Carrefour
2024-08-08,44630002,1.664,1.809,1.849,0.0,0.0,0.0,44630002,Carrefour Contact,4754254.28,-188270.17,44630,11 bis rue charles perron,Plessé,grande_marque,Carrefour
2024-05-30,22580001,1.669,1.835,1.883,0.0,0.0,0.0,22580001,Carrefour Market,4869100.0,-293300.0,22580,Le Chene Vert,PLOUHA,grande_marque,Carrefour
2024-03-06,63140002,1.829,1.894,0.0,0.0,0.93,0.0,63140002,Carrefour Contact,4591853.0,307300.0,63140,3 Route de Riom,Châtel-Guyon,grande_marque,Carrefour
2024-06-24,51430002,1.708,1.868,1.89,1.782,0.882,0.0,51430002,Carrefour,4925403.6765205,397585.14761331,51430,RN 31,TINQUEUX,grande_marque,Carrefour
2024-08-10,63500002,1.639,1.819,0.0,1.749,0.0,0.0,63500002,Carrefour,4555200.0,326800.0,63500,RUE JEAN BIGOT,ISSOIRE,grande_marque,Carrefour
2024-04-09,45210005,1.805,1.946,1.995,0.0,0.0,0.0,45210005,Carrefour Market,4809300.0,280200.0,45210,ROUTE DU BIGNON,FERRIèRES-EN-GâTINAIS,grande_marque,Carrefour
2024-03-06,8000001,0.0,0.0,1.982,1.895,0.848,0.0,8000001,Carrefour,4973900.0,470700.0,8000,1 rue Paulin Richier,CHARLEVILLE-MéZIèRES,grande_marque,Carrefour
2024-02-14,23230001,1.809,1.839,1.879,0.0,0.0,0.0,23230001,Carrefour Market,4619516.0,223891.0,23230, Avenue du Berry,GOUZON,grande_marque,Carrefour
2024-08-06,72540001,1.674,1.849,1.879,0.0,0.0,0.0,72540001,Carrefour Contact,4799300.0,-15400.0,72540,"27, rue de la Libération",Loué,grande_marque,Carrefour
2024-05-22,87220002,1.669,1.894,1.918,1.799,0.0,0.0,87220002,Carrefour,4578000.0,130600.0,87220,ROUTE DE TOULOUSE,BOISSEUIL,grande_marque,Carrefour
2024-01-05,74130001,1.749,0.0,1.889,1.807,0.0,0.0,74130001,Carrefour Market,4607300.0,641900.0,74130,61 rue des Grebes Huppés,Bonneville,grande_marque,Carrefour
2024-05-02,2250001,1.799,1.939,0.0,0.0,0.949,0.0,2250001,Carrefour Market,4974300.0,377300.0,2250,Rue Saint Nicolas,MARLE,grande_marque,Carrefour
2024-01-10,40380003,1.719,1.799,1.819,0.0,0.0,0.0,40380003,Carrefour Contact,4371040.0,-83440.0,40380,520 avenue Jean Jaurès,Montfort-en-Chalosse,grande_marque,Carrefour
2024-03-14,71250008,1.799,1.929,0.0,1.889,0.0,0.0,71250008,Carrefour Market,4643700.0,465000.0,71250,Rue Maurice Lacoque,Cluny,grande_marque,Carrefour
2024-03-31,7200010,1.756,1.899,1.959,0.0,1.079,0.0,7200010,Carrefour Market,4460500.0,438700.0,7200,56 Avenue de Bellande,Aubenas,grande_marque,Carrefour
2024-02-10,83140001,1.743,1.804,1.835,1.754,0.899,0.0,83140001,Carrefour Market,4310300.0,582100.0,83140,Avenue de la Mer,SIX-FOURS-LES-PLAGES,grande_marque,Carrefour
2024-05-31,58700002,1.69,1.866,1.906,0.0,0.0,0.0,58700002,Carrefour Market,4717570.7127423,331418.00673959,58700,LE BRIOU,PREMERY,grande_marque,Carrefour
2024-06-03,59129003,1.669,0.0,1.91,1.799,0.99,0.0,59129003,Carrefour Market,5019200.0,338500.0,59129,79 Rue Sadi Carnot,Avesnes-les-Aubert,grande_marque,Carrefour
2024-08-04,10123001,1.672,0.0,1.838,1.757,0.885,0.0,10123001,Carrefour,4828900.0,406500.0,10120,Avenue Charles de Refuge,Saint-André-les-Vergers,grande_marque,Carrefour
2024-04-20,1510003,1.729,1.939,1.999,0.0,0.0,0.0,1510003,Carrefour Contact,4587300.0,569800.0,1510,"1 rue des champs ""les terrasses""",Artemare,grande_marque,Carrefour
2024-05-25,54470002,1.687,1.871,1.897,0.0,0.0,0.0,54470002,Carrefour Contact,4894700.0,587600.0,54470,ZA de la Louviére,THIAUCOURT,grande_marque,Carrefour
2024-03-17,18160001,1.789,1.853,1.899,1.829,0.0,0.0,18160001,Carrefour Market,4675300.0,216900.0,18160,ROUTE DE CHATEAUROUX,LIGNIèRES,grande_marque,Carrefour
2024-06-09,51100001,1.655,1.829,1.875,0.0,0.0,0.0,51100001,Carrefour Market,4925166.0,404689.0,51100,5 Avenue Georges Clemenceau,REIMS,grande_marque,Carrefour
2024-04-13,69210002,1.738,1.939,1.976,1.868,0.0,0.0,69210002,Carrefour,4574800.0,493100.0,69120,236 avenue Franklin Roosevelt,Vaulx-en-Velin,grande_marque,Carrefour
2024-01-17,28260003,1.734,1.811,1.849,0.0,0.0,0.0,28260003,Carrefour Market,4885967.0,142303.0,28260,Route d'Anet,Saussay,grande_marque,Carrefour
2024-07-27,73300001,1.687,1.836,1.947,0.0,0.0,0.0,73300001,Carrefour Market,4526600.0,636700.0,73300,Chemin de Combe-Paillarde,Saint-Jean-de-Maurienne,grande_marque,Carrefour
2024-05-06,40800002,1.73,0.0,1.99,1.92,0.95,0.0,40800002,Carrefour Market,4373203.0,-26679.0,40800,route de tarbes,Aire-sur-l'Adour,grande_marque,Carrefour
2024-02-22,77360001,1.889,1.899,1.949,1.879,0.0,0.0,77360001,Carrefour Market,4887400.0,264100.0,77360,Place du Général de Gaulle,VAIRES-SUR-MARNE,grande_marque,Carrefour
2024-06-22,69620003,1.699,0.0,1.909,1.809,0.899,0.0,69620003,Carrefour Market,4592705.1919656,455807.035401,69620,LES PONTS TARRETS 118 RD 385,LEGNY,grande_marque,Carrefour
2024-07-28,62215006,1.659,1.819,1.889,0.0,0.0,0.0,62215006,Carrefour Contact,5097854.1402708,204248.54466965,62215,PLACE DE GENERAL DE GAULLE,Oye-Plage,grande_marque,Carrefour
2024-04-11,62340001,1.787,0.0,1.998,1.9,0.0,0.0,62340001,Carrefour Market,5086232.70932,188456.97499,62340,ZAE DU MOULIN A HUILE,GUîNES,grande_marque,Carrefour
2024-06-09,27380001,1.659,0.0,1.879,1.789,0.0,0.0,27380001,Carrefour Market,4937100.0,138600.0,27380,LES PRES DE LA BOUVERIE,Charleval,grande_marque,Carrefour
2024-02-11,62370001,1.802,1.842,1.897,0.0,0.0,0.0,62370001,Carrefour Market,5087400.0,207500.0,62370,1000 AVENUE DES ALLIES,AUDRUICQ,grande_marque,Carrefour
2024-02-26,59730005,1.845,1.916,1.881,0.0,0.0,0.0,59730005,Carrefour Contact,4780503.6148463,-428059.82128066,29730,1 rue du moulin,Guilvinec,grande_marque,Carrefour
2024-07-03,21490004,1.739,0.0,1.899,1.819,0.0,0.0,21490004,Carrefour Contact,4739837.281,513312.311,21490,zae de la petite fin,Saint-Julien,grande_marque,Carrefour
2024-03-22,51100029,1.759,1.859,1.889,0.0,0.0,0.0,51100029,Carrefour Market,4927198.0,402634.0,51100,31 Rue de Neufchâtel,Reims,grande_marque,Carrefour
2024-06-04,91190001,1.689,0.0,1.893,1.8,0.0,0.0,91190001,Carrefour Market,4869400.0,212100.0,91190,CHEVRY BELLEVILLE,GIF-SUR-YVETTE,grande_marque,Carrefour
2024-04-01,77170005,1.809,1.929,1.969,1.889,0.0,0.0,77170005,Carrefour Market,4869424.0,261673.0,77170,25 Rue Pasteur,Brie-Comte-Robert,grande_marque,Carrefour
2024-02-13,34420003,1.768,1.789,1.839,0.0,0.0,0.0,34420003,Carrefour Market,4332200.0,329100.0,34420,Ancienne Route de Sérignan,Villeneuve-lès-Béziers,grande_marque,Carrefour
2024-08-07,21800002,1.652,1.796,1.871,1.756,0.849,0.0,21800002,Carrefour,4731000.0,510600.0,21800,AVENUE DE BOURGOGNE,QUETIGNY,grande_marque,Carrefour
2024-03-03,32200001,1.795,0.0,1.939,1.855,0.999,0.0,32200001,Carrefour Market,4362600.0,88000.0,32200,Boulevard du Nord,GIMONT,grande_marque,Carrefour
2024-03-20,76230001,1.769,0.0,1.947,1.865,0.0,0.0,76230001,Carrefour Market,4947557.0,110624.0,76230,AVENUE DE L'EUROPE,BOIS-GUILLAUME,grande_marque,Carrefour
2024-04-22,14800006,1.718,0.0,1.958,0.0,0.0,0.0,14800006,Carrefour,4934700.0,9500.0,14800,Route Nationale,TOUQUES,grande_marque,Carrefour
2024-05-29,42290001,1.696,1.866,1.927,1.831,0.811,0.0,42290001,Carrefour Market,4548100.0,444400.0,42290,2 RUE DU MOULIN GILLIER,SORBIERS,grande_marque,Carrefour
2024-05-15,40300003,1.694,1.884,1.945,0.0,0.0,0.0,40300003,Carrefour Market,4355000.0,-112300.0,40300,Route de Bayonne,PEYREHORADE,grande_marque,Carrefour
2024-04-01,77430001,1.799,0.0,1.939,1.967,0.0,0.0,77430001,Carrefour Market,4839575.0,279896.0,77430,2 RUE JEAN COCTEAU,CHAMPAGNE-SUR-SEINE,grande_marque,Carrefour
2024-05-20,58310001,1.712,1.899,0.0,0.0,0.97,0.0,58310001,Carrefour Contact,4752885.0,307024.0,58310,Route de Cosne,Saint-Amand-en-Puisaye,grande_marque,Carrefour
2024-02-02,59290001,1.804,0.0,0.0,1.792,0.971,0.908,59290001,Carrefour,5068194.96755,312810.003573,59290,AVENUE DU GRAND COTTIGNIES,WASQUEHAL,grande_marque,Carrefour
2024-05-27,2600006,1.687,1.868,1.981,0.0,0.91,0.0,2600006,Carrefour Market,4925600.0,308000.0,2600,231rd rue du general leclerc,Villers-Cotterêts,grande_marque,Carrefour
2024-02-19,72000012,1.809,1.849,1.869,1.819,0.0,0.0,72000012,Carrefour,4797200.0,21700.0,72100,309 Avenue Georges Durand,LE MANS,grande_marque,Carrefour
2024-05-20,91610001,1.719,1.889,1.929,0.0,0.0,0.0,91610001,Carrefour Market,4853100.0,238800.0,91610,Z.A.C. de l'Aunaye,Ballancourt-sur-Essonne,grande_marque,Carrefour
2024-03-22,69540001,1.806,1.948,1.98,0.0,0.0,0.0,69540001,Carrefour Market,4568800.0,482500.0,69540,Rue du Chateau d'Yvours,Irigny,grande_marque,Carrefour
2024-07-24,6560001,1.653,1.812,1.857,0.0,0.0,0.0,6560001,Carrefour Market,4364500.0,704900.0,6560,Chemin du Darbousson,VALBONNE,grande_marque,Carrefour
2024-06-30,71700001,1.747,1.869,0.0,1.832,0.0,0.0,71700001,Carrefour Market,4656600.0,490200.0,71700,AVENUE DE LA RESISTANCE,TOURNUS,grande_marque,Carrefour
2024-07-03,72100001,1.709,0.0,1.909,1.799,0.0,0.0,72100001,Carrefour Market,4798516.1574039,18594.572421907,72100,168 Rue d'Arnage,LE MANS,grande_marque,Carrefour
2024-04-10,33980002,1.81,1.935,1.985,1.9,0.0,0.0,33980002,Carrefour Market,4469600.0,-97900.0,33980,ROUTE DE BORDEAUX,AUDENGE,grande_marque,Carrefour
2024-02-07,24240003,1.789,1.829,1.899,0.0,0.0,0.0,24240003,Carrefour Contact,4475739.933224,41106.265064555,24240,18 place de l'ancien temple,Sigoulès-et-Flaugeac,grande_marque,Carrefour
2024-04-29,65190002,1.762,0.0,1.936,1.847,0.0,0.0,65190002,Carrefour Contact,4317600.0,24000.0,65190,Avenue de Bagnères,Tournay,grande_marque,Carrefour
2024-06-21,77170005,1.719,1.859,1.899,1.819,0.0,0.0,77170005,Carrefour Market,4869424.0,261673.0,77170,25 Rue Pasteur,Brie-Comte-Robert,grande_marque,Carrefour
